update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max 
420,860160,789.5583551949521,663,0.9344486832618714,0.017849067935547046,0.8884000182151794,0.9747999906539917,18.208695652173912,4.9580775590227955,7.0,31.0,1.3418444842100143,0.8475451543927193,-0.004530249716481194,0.0007778055660310201,0.01376751164393207,0.9344486832618714,0.017849067935547046,0.8884000182151794,0.9747999906539917
421,862208,1079.8512172429541,665,0.9330943294291226,0.01953652685536987,0.8632000088691711,0.9675999879837036,18.58490566037736,5.426816580523724,9.0,38.0,1.4137081056833267,0.8456990420818329,-0.0006405990170605946,0.0008245375211117789,0.014724331278514522,0.9330943294291226,0.01953652685536987,0.8632000088691711,0.9675999879837036
422,864256,1069.3388214028737,667,0.9273009606935445,0.026940193102978863,0.8416000008583069,0.9639999866485596,20.194174757281555,7.483390348972246,10.0,44.0,1.447500318288803,0.8307475075125694,0.008916797291021794,0.0012782775156665593,0.02322010329968158,0.9273009606935445,0.026940193102978863,0.8416000008583069,0.9639999866485596
423,866304,972.1412736867873,669,0.9249566959351608,0.02399321915036072,0.848800003528595,0.9675999879837036,20.84536082474227,6.6647869954371215,9.0,42.0,1.453970730304718,0.8320120945572853,0.005583404970820993,0.0010373336626798846,0.01832451900109213,0.9249566959351608,0.02399321915036072,0.848800003528595,0.9675999879837036
424,868352,885.203448094634,672,0.9216999945541223,0.026576667017237876,0.8596000075340271,0.9711999893188477,21.75,7.3824115301167,8.0,39.0,1.4053670316934586,0.8253053203225136,0.008510283252689987,0.0013021311460761353,0.021980342486305374,0.9216999945541223,0.026576667017237876,0.8596000075340271,0.9711999893188477
425,870400,861.1364834527204,674,0.9288910810310061,0.01993420462415789,0.8812000155448914,0.9675999879837036,19.752475247524753,5.537283067907924,9.0,33.0,1.4098693132400513,0.8350534811615944,-0.00816953438334167,0.00083699039532803,0.016615726008702855,0.9288910810310061,0.01993420462415789,0.8812000155448914,0.9675999879837036
426,872448,1040.7525694304775,676,0.9295622543343958,0.02424057532065535,0.8379999995231628,0.9675999879837036,19.566037735849058,6.733496761719384,9.0,45.0,1.3912958055734634,0.8346007987856865,-0.0011680808092933148,0.0010131648668902926,0.01908335972722419,0.9295622543343958,0.02424057532065535,0.8379999995231628,0.9675999879837036
427,874496,1051.0029803930781,678,0.9262359887361526,0.026407871811080175,0.8452000021934509,0.9711999893188477,20.49,7.335523157894057,8.0,43.0,1.3779316693544388,0.8283716961741447,-0.00047526933849439956,0.0011591574730118737,0.01796893134099595,0.9262359887361526,0.026407871811080175,0.8452000021934509,0.9711999893188477
428,876544,951.8974088357364,680,0.9357947707176208,0.02288160476174461,0.8632000088691711,0.9747999906539917,17.83478260869565,6.35600426133686,7.0,38.0,1.3091063797473907,0.8431013450026512,-0.0068933705042582005,0.001184669614303857,0.01868061866484725,0.9357947707176208,0.02288160476174461,0.8632000088691711,0.9747999906539917
429,878592,884.7165941756572,682,0.9358260735221531,0.023653323562725703,0.765999972820282,0.9675999879837036,17.82608695652174,6.570369415284663,9.0,65.0,1.322535216808319,0.8516750931739807,-0.010687579633668065,0.0009009230925585143,0.01665898868889469,0.9358260735221531,0.023653323562725703,0.765999972820282,0.9675999879837036
430,880640,1006.7546357360534,684,0.9379074263178613,0.019989259111626963,0.8812000155448914,0.9711999893188477,17.24793388429752,5.552575147847008,8.0,33.0,1.3132506757974625,0.8533655628561974,-0.0018672127553145401,0.0008813701642793603,0.01541810421331112,0.9379074263178613,0.019989259111626963,0.8812000155448914,0.9711999893188477
431,882688,1063.7975772228183,686,0.9363052520835609,0.021526849766444985,0.8632000088691711,0.9675999879837036,17.69298245614035,5.979683722467672,9.0,38.0,1.3727391213178635,0.8466549068689346,0.00012321040412643924,0.000837923857034184,0.020441963324107824,0.9363052520835609,0.021526849766444985,0.8632000088691711,0.9675999879837036
432,884736,1043.6832252705942,688,0.9328880616284292,0.02393202589830358,0.8307999968528748,0.9675999879837036,18.642201834862384,6.64778770648216,9.0,47.0,1.3623166531324387,0.840675100684166,-0.0011774815211538225,0.0010085671819979325,0.01745653193166867,0.9328880616284292,0.02393202589830358,0.8307999968528748,0.9675999879837036
433,886784,858.164129385362,691,0.9365380401104952,0.021446496103577888,0.8560000061988831,0.9711999893188477,17.628318584070797,5.957362798178709,8.0,40.0,1.3248528987169266,0.850118987262249,-0.0010847495832422283,0.0010826056386576965,0.01916484900898153,0.9365380401104952,0.021446496103577888,0.8560000061988831,0.9711999893188477
434,888832,973.4311990814547,693,0.9386243786269087,0.020082560775417584,0.8560000061988831,0.9711999893188477,17.048780487804876,5.578491882536149,8.0,40.0,1.3463959991931915,0.85529425740242,-0.007826397370081395,0.0008278434033854865,0.015075294417566738,0.9386243786269087,0.020082560775417584,0.8560000061988831,0.9711999893188477
435,890880,1031.3253462440082,695,0.9296149427645675,0.024536296463409178,0.8452000021934509,0.9711999893188477,19.55140186915888,6.815641226215072,8.0,43.0,1.4190687835216522,0.8456103205680847,0.01347165321931243,0.0008831158847897314,0.01934655454333937,0.9296149427645675,0.024536296463409178,0.8452000021934509,0.9711999893188477
436,892928,1069.604193876513,697,0.9285090818549647,0.024249653833462847,0.8416000008583069,0.9675999879837036,19.858585858585858,6.736018218097952,9.0,44.0,1.4237667173147202,0.8334259539842606,0.011361206765286624,0.0011725232761818916,0.021432058353558645,0.9285090818549647,0.024249653833462847,0.8416000008583069,0.9675999879837036
437,894976,1071.6943519406175,699,0.9298857041767665,0.02683477600720284,0.8271999955177307,0.9675999879837036,19.476190476190474,7.454107513368832,9.0,48.0,1.3940424174070358,0.8381701856851578,0.002222856113803573,0.001224004794494249,0.02016921368936968,0.9298857041767665,0.02683477600720284,0.8271999955177307,0.9675999879837036
438,897024,1064.7750868002831,701,0.9319857028978211,0.023934658015489753,0.8416000008583069,0.9675999879837036,18.892857142857142,6.648519092433215,9.0,44.0,1.397617369890213,0.8452495113015175,-0.0006183037912705913,0.0011207478528376669,0.02041918708827506,0.9319857028978211,0.023934658015489753,0.8416000008583069,0.9675999879837036
439,899072,1064.0094624481694,703,0.9307692205676665,0.0238024887714892,0.8452000021934509,0.9711999893188477,19.23076923076923,6.611805829829015,8.0,43.0,1.3628129214048386,0.8403973877429962,0.0036211155929777306,0.0009377188616781496,0.018605984360129495,0.9307692205676665,0.0238024887714892,0.8452000021934509,0.9711999893188477
440,901120,926.4000899013964,705,0.9326831756439884,0.024051418250395723,0.8560000061988831,0.9711999893188477,18.699115044247787,6.680952923065402,8.0,40.0,1.3114238381385803,0.8431104719638824,-0.0008708067143743392,0.0010305903415428475,0.01631630150951085,0.9326831756439884,0.024051418250395723,0.8560000061988831,0.9711999893188477
441,903168,1028.7168177319077,707,0.9372792978738916,0.01963937451904832,0.8704000115394592,0.9675999879837036,17.42241379310345,5.455384657364662,9.0,36.0,1.2853162288665771,0.8532877936959267,-0.0017460031667724252,0.0010546062621870078,0.018075170370871627,0.9372792978738916,0.01963937451904832,0.8704000115394592,0.9675999879837036
442,905216,1079.0492626796477,709,0.9382049465967603,0.0221839016305856,0.8235999941825867,0.9711999893188477,17.165289256198346,6.162197616255535,8.0,49.0,1.3328350335359573,0.8547087013721466,-0.003025308658834547,0.0008546123426640406,0.016405269766194188,0.9382049465967603,0.0221839016305856,0.8235999941825867,0.9711999893188477
443,907264,951.5315168137121,711,0.9357275752158001,0.02086464897446127,0.8848000168800354,0.9747999906539917,17.853448275862068,5.79573908640386,7.0,32.0,1.3367610573768616,0.84812231361866,6.615759775741026e-05,0.0009328688320238143,0.017223769905340216,0.9357275752158001,0.02086464897446127,0.8848000168800354,0.9747999906539917
444,909312,808.6221230154248,713,0.9326333221462038,0.021744234038557214,0.8560000061988831,0.9711999893188477,18.712962962962962,6.040068257410989,8.0,40.0,1.3173856139183044,0.8459568843245506,0.001211052993312478,0.0009807298847590573,0.017489170501701762,0.9326333221462038,0.021744234038557214,0.8560000061988831,0.9711999893188477
445,911360,864.1639247948325,716,0.9367339009824006,0.020242890565888124,0.8776000142097473,0.9711999893188477,17.57391304347826,5.623028535005139,8.0,34.0,1.2729871571063995,0.8460620939731598,-0.00973877334035933,0.0009054138790816069,0.017271242673034794,0.9367339009824006,0.020242890565888124,0.8776000142097473,0.9711999893188477
446,913408,912.0548978411103,718,0.9359076761791849,0.01692636895627973,0.8560000061988831,0.9639999866485596,17.803418803418804,4.701771472376113,10.0,40.0,1.2874052822589874,0.8545059859752655,-0.0060577029071282595,0.0007682052237214521,0.015609442346998228,0.9359076761791849,0.01692636895627973,0.8560000061988831,0.9639999866485596
447,915456,936.621797743106,720,0.9376101569604065,0.02030555149638039,0.8812000155448914,0.9711999893188477,17.33050847457627,5.640433756529065,8.0,33.0,1.3269908428192139,0.8481611013412476,-0.006192060012836009,0.0008001106107258238,0.01589907128083355,0.9376101569604065,0.02030555149638039,0.8812000155448914,0.9711999893188477
448,917504,883.7716773404258,723,0.9370153699165735,0.018907126200362834,0.8560000061988831,0.9675999879837036,17.495726495726494,5.251982013534944,9.0,40.0,1.368131309747696,0.8549567759037018,-0.00032850727075128816,0.0007432858037645929,0.015507476593004233,0.9370153699165735,0.018907126200362834,0.8560000061988831,0.9675999879837036
449,919552,1007.0643454536033,725,0.9298174647451605,0.024327959176867933,0.8632000088691711,0.9711999893188477,19.49514563106796,6.757769762522072,8.0,38.0,1.3599187284708023,0.8379629850387573,0.00978481094352901,0.000988254600088112,0.018529129716227423,0.9298174647451605,0.024327959176867933,0.8632000088691711,0.9711999893188477
450,921600,952.657929429358,727,0.93123668869701,0.023719542826155158,0.8668000102043152,0.9711999893188477,19.10091743119266,6.588765743347181,8.0,37.0,1.3743072152137756,0.8388053327798843,-0.0029723860207013786,0.0008808816419332288,0.014449766798947942,0.93123668869701,0.023719542826155158,0.8668000102043152,0.9711999893188477
451,923648,989.0446173053268,729,0.930297136874426,0.019618364710728652,0.8848000168800354,0.9711999893188477,19.36190476190476,5.449550107291618,8.0,32.0,1.3645136654376984,0.8419014737010002,0.0019480928967823274,0.0008112479408737272,0.01329499395894451,0.930297136874426,0.019618364710728652,0.8848000168800354,0.9711999893188477
452,925696,979.034772867332,731,0.9299730664262404,0.02787599444949263,0.7731999754905701,0.9675999879837036,19.451923076923077,7.743334363890398,9.0,63.0,1.351763442158699,0.8354229032993317,0.003971411315433215,0.0014396480255527422,0.02830328420589142,0.9299730664262404,0.02787599444949263,0.7731999754905701,0.9675999879837036
453,927744,789.0553054820103,734,0.9344353865733189,0.02552984826406528,0.8019999861717224,0.9675999879837036,18.212389380530972,7.091627030299773,9.0,55.0,1.2702329754829407,0.840403601527214,-0.005558580684009939,0.0013372253597481176,0.020162056242711546,0.9344353865733189,0.02552984826406528,0.8019999861717224,0.9675999879837036
454,929792,747.7537265230527,736,0.9357796478069434,0.020949362164046775,0.8668000102043152,0.9675999879837036,17.838983050847457,5.819270061662389,9.0,37.0,1.226706624031067,0.850663959980011,-0.012930216907989234,0.0009253358075511642,0.019397339137398648,0.9357796478069434,0.020949362164046775,0.8668000102043152,0.9675999879837036
455,931840,705.1329548571101,739,0.9399707176821018,0.01788251121241635,0.8920000195503235,0.9675999879837036,16.67479674796748,4.967366570905104,9.0,30.0,1.2932872772216797,0.8558078557252884,-0.010308541357517242,0.0007424669383908622,0.016910190166167672,0.9399707176821018,0.01788251121241635,0.8920000195503235,0.9675999879837036
456,933888,610.2732426536645,743,0.9345127149061723,0.028081230272667575,0.7408000230789185,0.9711999893188477,18.19090909090909,7.800344345016215,8.0,72.0,1.374611735343933,0.8493992835283279,0.010515815520193428,0.0011975898378295824,0.01934236670654451,0.9345127149061723,0.028081230272667575,0.7408000230789185,0.9711999893188477
457,935936,690.6927670649451,745,0.9348526189201757,0.0208336010099238,0.8632000088691711,0.9747999906539917,18.096491228070175,5.787114085872639,7.0,38.0,1.3733898252248764,0.8492145985364914,0.004778548260219395,0.0008990704882307909,0.019627741867148187,0.9348526189201757,0.0208336010099238,0.8632000088691711,0.9747999906539917
458,937984,832.322435833895,748,0.9321719525016356,0.02349181026266147,0.8632000088691711,0.9711999893188477,18.8411214953271,6.525506436765419,8.0,38.0,1.361803025007248,0.8446486219763756,0.0047523661341983825,0.0010412738120066933,0.020644380498191027,0.9321719525016356,0.02349181026266147,0.8632000088691711,0.9711999893188477
459,940032,864.5482682785163,750,0.9352964162826538,0.0213112374402488,0.8416000008583069,0.9711999893188477,17.973214285714285,5.919790991466933,8.0,44.0,1.3491116613149643,0.8444181457161903,-0.0057555484818294644,0.0009263245592592284,0.014478435638195754,0.9352964162826538,0.0213112374402488,0.8416000008583069,0.9711999893188477
460,942080,931.079899620368,753,0.9356499890486399,0.020714656608790783,0.8740000128746033,0.9675999879837036,17.875,5.754074643241952,9.0,35.0,1.3172671645879745,0.8509627878665924,-0.004559137261821888,0.0009701838935143314,0.016494957069295074,0.9356499890486399,0.020714656608790783,0.8740000128746033,0.9675999879837036
461,944128,889.6365451804686,755,0.9346857028348106,0.021340521459212048,0.8668000102043152,0.9675999879837036,18.142857142857142,5.92792595453494,9.0,37.0,1.2911266535520554,0.8453051969408989,-0.003237522832932882,0.0009033525348058902,0.015078790453973982,0.9346857028348106,0.021340521459212048,0.8668000102043152,0.9675999879837036
462,946176,929.38086231188,757,0.9384949025461229,0.018479162083016868,0.8668000102043152,0.9711999893188477,17.084745762711865,5.133103384804578,8.0,37.0,1.3158970326185226,0.8493851348757744,-0.00920504261739552,0.0008882813272066414,0.014959838537131037,0.9384949025461229,0.018479162083016868,0.8668000102043152,0.9711999893188477
463,948224,917.2531605965544,759,0.9366769102903513,0.019881104175519936,0.8632000088691711,0.9711999893188477,17.58974358974359,5.522531697012719,8.0,38.0,1.3918779641389847,0.8534571006894112,-0.008664752065669745,0.0006152554706204683,0.012893056865407832,0.9366769102903513,0.019881104175519936,0.8632000088691711,0.9711999893188477
464,950272,914.5400618442463,762,0.9350420937203524,0.019158834279709536,0.8560000061988831,0.9675999879837036,18.04385964912281,5.321901702839653,9.0,40.0,1.4039824157953262,0.8530781492590904,0.008158962707966566,0.0007881747224018909,0.01744838503017293,0.9350420937203524,0.019158834279709536,0.8560000061988831,0.9675999879837036
465,952320,741.847375701403,764,0.9299411674340566,0.021031756263601896,0.8596000075340271,0.9639999866485596,19.46078431372549,5.842158425712751,10.0,39.0,1.3876250982284546,0.834400087594986,0.006218839931534603,0.0010934018209809437,0.015425983357157563,0.9299411674340566,0.021031756263601896,0.8596000075340271,0.9639999866485596
466,954368,798.3394591250802,767,0.9265529338051292,0.0252214548295878,0.8307999968528748,0.9639999866485596,20.401960784313726,7.005963571635923,10.0,47.0,1.3683955371379852,0.835783876478672,0.0002299171574122738,0.000937638571485877,0.016438590821967972,0.9265529338051292,0.0252214548295878,0.8307999968528748,0.9639999866485596
467,956416,756.8883836662067,770,0.9326799885793166,0.021128756688688858,0.8704000115394592,0.9675999879837036,18.7,5.8691024557732545,9.0,36.0,1.3578799664974213,0.840683326125145,-0.007610173197463155,0.0009981757393688895,0.019273749905897534,0.9326799885793166,0.021128756688688858,0.8704000115394592,0.9675999879837036
468,958464,835.0762085268249,772,0.9342270165950328,0.02005236049520094,0.8668000102043152,0.9675999879837036,18.27027027027027,5.570103507126877,9.0,37.0,1.3489938378334045,0.8391036540269852,-0.009955497807823122,0.0010197040319326334,0.018133546551963427,0.9342270165950328,0.02005236049520094,0.8668000102043152,0.9675999879837036
469,960512,916.3920412612125,774,0.9324256761358418,0.02140442257891384,0.8452000021934509,0.9675999879837036,18.770642201834864,5.945676136924335,9.0,43.0,1.3696218430995941,0.8446085304021835,-0.002576201055489946,0.0007969251091708429,0.016813017829132935,0.9324256761358418,0.02140442257891384,0.8452000021934509,0.9675999879837036
470,962560,935.2365624318165,776,0.9308871201949545,0.01994458978613815,0.8812000155448914,0.9639999866485596,19.198019801980198,5.540167996130664,10.0,33.0,1.4345814436674118,0.8336977362632751,0.008058884122874588,0.0013289349153637886,0.026986635799567033,0.9308871201949545,0.01994458978613815,0.8812000155448914,0.9639999866485596
471,964608,995.1725759398341,779,0.9206897877916997,0.04407716752445531,0.5860000252723694,0.9603999853134155,22.03061224489796,12.243660651772755,11.0,115.0,1.4374792873859406,0.8274600878357887,0.009199342515785247,0.001525445404695347,0.02326672555510079,0.9206897877916997,0.04407716752445531,0.5860000252723694,0.9603999853134155
472,966656,757.5425970592307,781,0.9259749936560789,0.028187915242208806,0.8596000075340271,0.9711999893188477,20.5625,7.829980443781453,8.0,39.0,1.3583431839942932,0.8267183303833008,0.006565016694366932,0.0012723429244942963,0.018983180485572855,0.9259749936560789,0.028187915242208806,0.8596000075340271,0.9711999893188477
473,968704,937.7865679774344,783,0.9335263031616545,0.021981772397994908,0.8668000102043152,0.9711999893188477,18.464912280701753,6.106050816301212,8.0,37.0,1.2743777483701706,0.8381621986627579,-0.013247285154648125,0.0013137467321939766,0.0178373281943754,0.9335263031616545,0.021981772397994908,0.8668000102043152,0.9711999893188477
474,970752,901.0491157326156,786,0.9368638526491758,0.032927761391484976,0.6796000003814697,0.9675999879837036,17.537815126050422,9.146602359462454,9.0,89.0,1.3007681965827942,0.8434048518538475,-0.008223081938922405,0.0012167594250058755,0.021160994703010874,0.9368638526491758,0.032927761391484976,0.6796000003814697,0.9675999879837036
475,972800,835.3743358407397,788,0.9377967070360653,0.017769904538959033,0.8848000168800354,0.9711999893188477,17.278688524590162,4.936087079568333,8.0,32.0,1.3538947105407715,0.8591428995132446,-0.004257564432919025,0.0007733696256764233,0.014058336805213217,0.9377967070360653,0.017769904538959033,0.8848000168800354,0.9711999893188477
476,974848,804.0691819277944,791,0.9317697995113876,0.02117918374245233,0.8668000102043152,0.9639999866485596,18.952830188679247,5.883109939145262,10.0,37.0,1.4183367043733597,0.8444119468331337,0.008774127054493874,0.000876041034644004,0.017128318735107062,0.9317697995113876,0.02117918374245233,0.8668000102043152,0.9639999866485596
477,976896,929.0105704687462,793,0.9285346446651044,0.021914837726525402,0.8668000102043152,0.9675999879837036,19.85148514851485,6.0874585222143756,9.0,37.0,1.4253210723400116,0.8400590196251869,0.009437722037546337,0.0008681499239173718,0.019459456682165754,0.9285346446651044,0.021914837726525402,0.8668000102043152,0.9675999879837036
478,978944,792.6186975837679,796,0.929523069698077,0.02249689608274286,0.8704000115394592,0.9675999879837036,19.576923076923077,6.249141952934738,9.0,36.0,1.3826961815357208,0.8378392681479454,-0.003935246742912568,0.0009965756617020816,0.016263163984332557,0.929523069698077,0.02249689608274286,0.8704000115394592,0.9675999879837036
479,980992,797.5828498511462,798,0.9338225976280544,0.02078956309251088,0.8668000102043152,0.9675999879837036,18.382608695652173,5.774882055931911,9.0,37.0,1.392888829112053,0.8439650535583496,-0.006133730639703572,0.0009456833504373208,0.016374525592989124,0.9338225976280544,0.02078956309251088,0.8668000102043152,0.9675999879837036
480,983040,779.046464535068,801,0.9336186820101515,0.022496400664311,0.8704000115394592,0.9711999893188477,18.439252336448597,6.2490037637314675,8.0,36.0,1.321590542793274,0.8376248925924301,-0.003891585976816714,0.0010406479268567637,0.017519461731736234,0.9336186820101515,0.022496400664311,0.8704000115394592,0.9711999893188477
481,985088,791.3957574599522,803,0.9334631473348852,0.021384345064810458,0.8740000128746033,0.9711999893188477,18.482456140350877,5.9400993200692245,8.0,35.0,1.424469918012619,0.8437948971986771,-0.01044193038251251,0.0008090800401987508,0.014683015874356617,0.9334631473348852,0.021384345064810458,0.8740000128746033,0.9711999893188477
482,987136,785.7548954777952,806,0.9344928440238748,0.02065152010663135,0.8379999995231628,0.9675999879837036,18.196428571428573,5.736535922292747,9.0,45.0,1.371506318449974,0.85017129778862,0.004645395674742758,0.0009384564036736265,0.015823159778604635,0.9344928440238748,0.02065152010663135,0.8379999995231628,0.9675999879837036
483,989184,903.3639882088543,808,0.9284941074894923,0.022902144427023315,0.852400004863739,0.9711999893188477,19.862745098039216,6.361710239418258,8.0,41.0,1.3695784658193588,0.836625300347805,0.006442030775360763,0.0009889373322948813,0.018656838161627838,0.9284941074894923,0.022902144427023315,0.852400004863739,0.9711999893188477
484,991232,854.9757571221317,811,0.9318972388538745,0.02433407873237475,0.8307999968528748,0.9675999879837036,18.91743119266055,6.759469661036771,9.0,47.0,1.3316014856100082,0.8400386869907379,-0.000596546677115839,0.00123424589401111,0.021302092189511592,0.9318972388538745,0.02433407873237475,0.8307999968528748,0.9675999879837036
485,993280,994.6085313746382,813,0.9377538327477936,0.01976322831731491,0.8776000142097473,0.9711999893188477,17.29059829059829,5.489788234141966,8.0,34.0,1.3340694904327393,0.849870078265667,-0.0057860863307723776,0.0008521886775270104,0.016347103125026994,0.9377538327477936,0.01976322831731491,0.8776000142097473,0.9711999893188477
486,995328,885.9331811524377,815,0.9334782512291618,0.024232666922681532,0.8596000075340271,0.9711999893188477,18.47826086956522,6.731299798361779,8.0,39.0,1.3149135410785675,0.8458902910351753,0.0006106898727011867,0.0011252449330640957,0.01787256194667211,0.9334782512291618,0.024232666922681532,0.8596000075340271,0.9711999893188477
487,997376,968.5251281755238,817,0.9383344696513538,0.019918301669935943,0.8776000142097473,0.9711999893188477,17.129310344827587,5.5328644642308165,8.0,34.0,1.3385360538959503,0.8515236079692841,-0.005104449897771701,0.0008380453800782561,0.01740787481874656,0.9383344696513538,0.019918301669935943,0.8776000142097473,0.9711999893188477
488,999424,933.5742812347097,819,0.9364724010229111,0.018119104403188598,0.8776000142097473,0.9711999893188477,17.646551724137932,5.033087607822287,8.0,34.0,1.3701633960008621,0.8514530882239342,-0.003968511548009701,0.0008001570386113599,0.016193999659396156,0.9364724010229111,0.018119104403188598,0.8776000142097473,0.9711999893188477
489,1001472,850.474342756047,822,0.9335666563775804,0.023445503783363377,0.8668000102043152,0.9711999893188477,18.453703703703702,6.512643343498545,8.0,37.0,1.3798835724592209,0.84316336363554,0.0011313147988403216,0.0010504100064281374,0.015082568314082119,0.9335666563775804,0.023445503783363377,0.8668000102043152,0.9711999893188477
490,1003520,846.8221688493452,824,0.9307473558082915,0.0246079330535279,0.848800003528595,0.9675999879837036,19.236842105263158,6.835540035107722,9.0,42.0,1.3814275413751602,0.8414609804749489,-0.0008229069426306523,0.0011914229107787833,0.016173890352798252,0.9307473558082915,0.0246079330535279,0.848800003528595,0.9675999879837036
491,1005568,730.0270300727534,827,0.930769219994545,0.02053061676291646,0.852400004863739,0.9639999866485596,19.23076923076923,5.702952624654466,10.0,41.0,1.3906775265932083,0.8390728458762169,0.0013183962219045497,0.0009972848420147784,0.017617083116759902,0.930769219994545,0.02053061676291646,0.852400004863739,0.9639999866485596
492,1007616,814.7802250669662,830,0.9309485611461458,0.022923878742461833,0.8740000128746033,0.9675999879837036,19.18095238095238,6.367747530860504,9.0,35.0,1.3939057737588882,0.8367384821176529,-0.0032950574131973553,0.0009876869662548415,0.01769792601234324,0.9309485611461458,0.022923878742461833,0.8740000128746033,0.9675999879837036
493,1009664,856.2572036799204,832,0.9325729630014918,0.022665315429882697,0.8596000075340271,0.9675999879837036,18.72972972972973,6.29592453041805,9.0,39.0,1.3707883954048157,0.8381449803709984,-0.007625165861099958,0.001032658969052136,0.018510577991197853,0.9325729630014918,0.022665315429882697,0.8596000075340271,0.9675999879837036
494,1011712,843.9063545649934,834,0.931530759884761,0.020716418816390542,0.8884000182151794,0.9675999879837036,19.01923076923077,5.754564691868483,9.0,31.0,1.3366765230894089,0.8421322703361511,0.0008892512960301246,0.0008838033172651194,0.016627298567690095,0.931530759884761,0.020716418816390542,0.8884000182151794,0.9675999879837036
495,1013760,809.0617291485592,837,0.9329178455684867,0.023577318281660584,0.8235999941825867,0.9711999893188477,18.633928571428573,6.549257776532345,8.0,49.0,1.322732999920845,0.8419105783104897,-0.006476442940765992,0.0009744029739522375,0.014151086395896052,0.9329178455684867,0.023577318281660584,0.8235999941825867,0.9711999893188477
496,1015808,905.6167847597135,839,0.935789644204337,0.022236861945738658,0.852400004863739,0.9711999893188477,17.836206896551722,6.176909122046511,8.0,41.0,1.2924280166625977,0.8510878086090088,-0.00198301330101458,0.0010347892675781623,0.017531551787917512,0.935789644204337,0.022236861945738658,0.852400004863739,0.9711999893188477
497,1017856,930.9177468844633,841,0.9379762557603545,0.016513308991430647,0.8884000182151794,0.9711999893188477,17.228813559322035,4.587032231634462,8.0,31.0,1.3458022475242615,0.855874814093113,-0.0031921613990562037,0.0006636328398599289,0.012074954034773114,0.9379762557603545,0.016513308991430647,0.8884000182151794,0.9711999893188477
498,1019904,1005.7648199520905,843,0.9353345682687848,0.0245100798211128,0.848800003528595,0.9711999893188477,17.962616822429908,6.808358295870646,8.0,42.0,1.3900351822376251,0.8347698673605919,0.013496958650648594,0.0015068590873852372,0.02726215238963907,0.9353345682687848,0.0245100798211128,0.848800003528595,0.9711999893188477
499,1021952,756.8392348446855,846,0.9306562976929748,0.0312794944440682,0.704800009727478,0.9675999879837036,19.262135922330096,8.688750862715574,9.0,82.0,1.4132898598909378,0.8218135312199593,0.005828233057400212,0.0015383613063022494,0.029285016278924592,0.9306562976929748,0.0312794944440682,0.704800009727478,0.9675999879837036
500,1024000,791.9142808492372,849,0.9246385190465035,0.09189650192134385,0.0,0.9711999893188477,20.678899082568808,22.972213264599024,8.0,250.0,1.4010942876338959,0.8393894731998444,0.0038526322750840336,0.0016320520808221772,0.02851076927879098,0.9246385190465035,0.09189650192134385,0.0,0.9711999893188477
501,1026048,847.9177037779414,851,0.9307346074626996,0.021527722939459138,0.8596000075340271,0.9711999893188477,19.240384615384617,5.9799266658541965,8.0,39.0,1.3596972525119781,0.8399555310606956,0.0028618268261197954,0.0010957409540424123,0.021003226266368153,0.9307346074626996,0.021527722939459138,0.8596000075340271,0.9711999893188477
502,1028096,962.2751215931812,853,0.9302128340126178,0.023012043241781552,0.848800003528595,0.9747999906539917,19.38532110091743,6.392237633342051,7.0,42.0,1.3714177310466766,0.8412815183401108,0.0007895047892816365,0.0010598909575492144,0.017725106885171656,0.9302128340126178,0.023012043241781552,0.848800003528595,0.9747999906539917
503,1030144,876.2914524717931,856,0.9335666536181061,0.02073479607713017,0.8740000128746033,0.9711999893188477,18.453703703703702,5.759668617105951,8.0,35.0,1.317382737994194,0.8413209095597267,-0.0014241123499232344,0.001037084985000547,0.017445772377283203,0.9335666536181061,0.02073479607713017,0.8740000128746033,0.9711999893188477
504,1032192,1001.1852995973666,858,0.9320216098347226,0.024954339405934188,0.8307999968528748,0.9711999893188477,18.882882882882882,6.931763602716211,8.0,47.0,1.2838606089353561,0.8457855582237244,-0.004941563354805112,0.0010950035648420453,0.019546280588689412,0.9320216098347226,0.024954339405934188,0.8307999968528748,0.9711999893188477
505,1034240,829.4412952901088,860,0.9393399869402249,0.01712460498578204,0.8884000182151794,0.9747999906539917,16.85,4.75683718451662,7.0,31.0,1.2931843250989914,0.8562976866960526,-0.0034027353394776583,0.000781111630203668,0.015107151823633112,0.9393399869402249,0.01712460498578204,0.8884000182151794,0.9747999906539917
506,1036288,807.9006885924495,863,0.9393699864546458,0.020722131463787378,0.8668000102043152,0.9711999893188477,16.841666666666665,5.756150092630394,8.0,37.0,1.3568166494369507,0.8557884246110916,-0.00489409604051616,0.0007544846957898699,0.013971493827002229,0.9393699864546458,0.020722131463787378,0.8668000102043152,0.9711999893188477
507,1038336,720.1505865625081,866,0.9340530839641538,0.020008236329163546,0.8560000061988831,0.9639999866485596,18.31858407079646,5.5578462224419845,10.0,40.0,1.369276911020279,0.8487205430865288,4.413021815707907e-05,0.0009162632850348018,0.014766387590728583,0.9340530839641538,0.020008236329163546,0.8560000061988831,0.9639999866485596
