C:/Users/Frost/Documents/Dropbox/ITU/KurserITU/Thesis Project/Repository/src/torch_rl_scripts/train.py --algo ppo --env TMaze-1x5-v0 --model TMaze1x5 --save-interval 10

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='TMaze-1x5-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=False, model='TMaze1x5', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, save_interval=10, seed=1, tb=False, text=False, value_loss_coef=0.5)

Model successfully created

TMazeRLModule(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(65, 65)
  (actor): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=1, bias=True)
  )
)

CUDA available: True

U 716 | F 1466368 | FPS 0755 | D 869 | rR:usmM 0.36 0.13 0.12 0.73 | F:usmM 50.0 5.1 41.0 63.0 | H 1.470 | V 0.213 | pL 0.002 | vL 0.008 | V 0.014
U 717 | F 1468416 | FPS 0740 | D 872 | rR:usmM 0.34 0.13 0.06 0.57 | F:usmM 50.7 5.8 40.0 62.0 | H 1.453 | V 0.205 | pL 0.009 | vL 0.007 | V 0.010
U 718 | F 1470464 | FPS 0718 | D 875 | rR:usmM 0.36 0.14 0.04 0.66 | F:usmM 49.2 6.4 36.0 60.0 | H 1.363 | V 0.210 | pL -0.014 | vL 0.008 | V 0.013
U 719 | F 1472512 | FPS 0741 | D 878 | rR:usmM 0.42 0.11 0.17 0.66 | F:usmM 46.1 4.8 34.0 58.0 | H 1.368 | V 0.230 | pL -0.011 | vL 0.009 | V 0.016
U 720 | F 1474560 | FPS 0753 | D 880 | rR:usmM 0.43 0.16 0.06 0.75 | F:usmM 45.8 6.1 33.0 59.0 | H 1.375 | V 0.248 | pL -0.007 | vL 0.009 | V 0.018
Model successfully saved
U 721 | F 1476608 | FPS 0705 | D 883 | rR:usmM 0.38 0.11 0.13 0.66 | F:usmM 46.0 5.1 35.0 61.0 | H 1.470 | V 0.251 | pL 0.011 | vL 0.011 | V 0.015
U 722 | F 1478656 | FPS 0732 | D 886 | rR:usmM 0.37 0.12 0.18 0.66 | F:usmM 49.0 5.5 38.0 62.0 | H 1.569 | V 0.232 | pL 0.017 | vL 0.008 | V 0.013
U 723 | F 1480704 | FPS 0735 | D 889 | rR:usmM 0.35 0.14 0.10 0.63 | F:usmM 52.7 5.5 42.0 64.0 | H 1.525 | V 0.206 | pL 0.009 | vL 0.007 | V 0.013
U 724 | F 1482752 | FPS 0715 | D 892 | rR:usmM 0.29 0.10 0.08 0.54 | F:usmM 52.6 5.6 44.0 68.0 | H 1.539 | V 0.184 | pL 0.007 | vL 0.005 | V 0.016
U 725 | F 1484800 | FPS 0728 | D 895 | rR:usmM 0.32 0.13 0.09 0.62 | F:usmM 50.8 5.4 40.0 61.0 | H 1.467 | V 0.177 | pL -0.005 | vL 0.005 | V 0.013
U 726 | F 1486848 | FPS 0709 | D 898 | rR:usmM 0.38 0.13 0.11 0.67 | F:usmM 48.3 6.2 37.0 65.0 | H 1.428 | V 0.202 | pL -0.019 | vL 0.007 | V 0.013
U 727 | F 1488896 | FPS 0745 | D 900 | rR:usmM 0.40 0.13 0.16 0.74 | F:usmM 48.2 6.9 36.0 65.0 | H 1.415 | V 0.229 | pL -0.010 | vL 0.008 | V 0.018
U 728 | F 1490944 | FPS 0742 | D 903 | rR:usmM 0.38 0.12 0.12 0.58 | F:usmM 47.5 5.2 37.0 58.0 | H 1.419 | V 0.253 | pL 0.015 | vL 0.010 | V 0.016
U 729 | F 1492992 | FPS 0747 | D 906 | rR:usmM 0.36 0.13 0.14 0.80 | F:usmM 48.1 5.5 35.0 61.0 | H 1.402 | V 0.209 | pL 0.010 | vL 0.007 | V 0.011
U 730 | F 1495040 | FPS 0754 | D 908 | rR:usmM 0.40 0.13 0.10 0.67 | F:usmM 48.8 5.0 40.0 58.0 | H 1.465 | V 0.204 | pL -0.013 | vL 0.006 | V 0.014
Model successfully saved
U 731 | F 1497088 | FPS 0706 | D 911 | rR:usmM 0.34 0.13 0.09 0.62 | F:usmM 48.7 6.6 37.0 67.0 | H 1.492 | V 0.219 | pL 0.010 | vL 0.008 | V 0.014
U 732 | F 1499136 | FPS 0718 | D 914 | rR:usmM 0.36 0.13 0.10 0.67 | F:usmM 49.2 5.7 36.0 59.0 | H 1.451 | V 0.197 | pL 0.007 | vL 0.006 | V 0.013
U 733 | F 1501184 | FPS 0685 | D 917 | rR:usmM 0.37 0.12 0.12 0.67 | F:usmM 49.4 6.2 37.0 64.0 | H 1.387 | V 0.191 | pL -0.014 | vL 0.005 | V 0.014
U 734 | F 1503232 | FPS 0712 | D 920 | rR:usmM 0.38 0.14 0.12 0.72 | F:usmM 45.5 6.2 34.0 62.0 | H 1.292 | V 0.202 | pL -0.009 | vL 0.006 | V 0.016
U 735 | F 1505280 | FPS 0735 | D 923 | rR:usmM 0.41 0.16 0.12 0.73 | F:usmM 45.6 5.8 36.0 58.0 | H 1.197 | V 0.226 | pL -0.022 | vL 0.007 | V 0.016
U 736 | F 1507328 | FPS 0735 | D 926 | rR:usmM 0.48 0.15 0.19 0.85 | F:usmM 41.0 4.8 32.0 53.0 | H 1.150 | V 0.284 | pL -0.004 | vL 0.009 | V 0.027
U 737 | F 1509376 | FPS 0759 | D 928 | rR:usmM 0.45 0.17 0.08 0.79 | F:usmM 41.1 4.5 33.0 54.0 | H 1.274 | V 0.310 | pL 0.036 | vL 0.011 | V 0.029
U 738 | F 1511424 | FPS 0745 | D 931 | rR:usmM 0.42 0.15 0.16 0.80 | F:usmM 44.5 6.0 34.0 59.0 | H 1.489 | V 0.425 | pL 0.080 | vL 0.028 | V 0.034
U 739 | F 1513472 | FPS 0754 | D 934 | rR:usmM 0.26 0.13 0.02 0.64 | F:usmM 55.1 7.0 43.0 69.0 | H 1.574 | V 0.587 | pL 0.180 | vL 0.058 | V 0.065
U 740 | F 1515520 | FPS 0755 | D 937 | rR:usmM 0.27 0.11 0.11 0.58 | F:usmM 57.9 6.2 42.0 70.0 | H 1.655 | V 0.554 | pL 0.189 | vL 0.041 | V 0.073
Model successfully saved
U 741 | F 1517568 | FPS 0712 | D 939 | rR:usmM 0.20 0.11 0.04 0.44 | F:usmM 63.0 6.1 54.0 77.0 | H 1.636 | V 0.341 | pL 0.127 | vL 0.018 | V 0.032
U 742 | F 1519616 | FPS 0746 | D 942 | rR:usmM 0.23 0.10 0.03 0.46 | F:usmM 62.4 4.8 52.0 70.0 | H 1.712 | V 0.243 | pL 0.065 | vL 0.008 | V 0.025
U 743 | F 1521664 | FPS 0752 | D 945 | rR:usmM 0.21 0.10 0.03 0.41 | F:usmM 63.9 5.3 49.0 73.0 | H 1.787 | V 0.179 | pL 0.035 | vL 0.005 | V 0.016
U 744 | F 1523712 | FPS 0744 | D 948 | rR:usmM 0.19 0.11 0.01 0.45 | F:usmM 66.8 5.3 59.0 77.0 | H 1.793 | V 0.134 | pL 0.027 | vL 0.003 | V 0.011
U 745 | F 1525760 | FPS 0733 | D 951 | rR:usmM 0.20 0.11 0.00 0.38 | F:usmM 66.4 5.8 51.0 79.0 | H 1.769 | V 0.118 | pL 0.008 | vL 0.003 | V 0.009
U 746 | F 1527808 | FPS 0761 | D 953 | rR:usmM 0.16 0.09 0.00 0.40 | F:usmM 67.6 5.9 58.0 78.0 | H 1.758 | V 0.103 | pL 0.008 | vL 0.002 | V 0.008
U 747 | F 1529856 | FPS 0743 | D 956 | rR:usmM 0.20 0.12 0.04 0.53 | F:usmM 63.5 6.2 50.0 75.0 | H 1.760 | V 0.112 | pL -0.001 | vL 0.003 | V 0.008
U 748 | F 1531904 | FPS 0726 | D 959 | rR:usmM 0.20 0.10 0.04 0.42 | F:usmM 62.6 5.4 53.0 77.0 | H 1.778 | V 0.118 | pL 0.004 | vL 0.003 | V 0.009
U 749 | F 1533952 | FPS 0755 | D 961 | rR:usmM 0.19 0.10 0.03 0.41 | F:usmM 63.9 5.1 53.0 74.0 | H 1.745 | V 0.117 | pL 0.006 | vL 0.003 | V 0.009
U 750 | F 1536000 | FPS 0749 | D 964 | rR:usmM 0.20 0.11 0.00 0.38 | F:usmM 61.0 7.0 44.0 79.0 | H 1.677 | V 0.116 | pL 0.003 | vL 0.003 | V 0.012
Model successfully saved
U 751 | F 1538048 | FPS 0699 | D 967 | rR:usmM 0.28 0.11 0.14 0.51 | F:usmM 56.4 5.6 44.0 71.0 | H 1.607 | V 0.134 | pL -0.014 | vL 0.004 | V 0.009
U 752 | F 1540096 | FPS 0728 | D 970 | rR:usmM 0.32 0.14 0.07 0.68 | F:usmM 53.7 5.5 41.0 64.0 | H 1.485 | V 0.166 | pL -0.025 | vL 0.006 | V 0.012
U 753 | F 1542144 | FPS 0720 | D 973 | rR:usmM 0.36 0.13 0.17 0.72 | F:usmM 49.4 6.5 39.0 68.0 | H 1.429 | V 0.196 | pL -0.014 | vL 0.007 | V 0.012
U 754 | F 1544192 | FPS 0736 | D 976 | rR:usmM 0.37 0.15 0.06 0.75 | F:usmM 50.0 6.8 38.0 66.0 | H 1.405 | V 0.217 | pL -0.010 | vL 0.008 | V 0.013
U 755 | F 1546240 | FPS 0743 | D 978 | rR:usmM 0.38 0.13 0.05 0.64 | F:usmM 48.0 5.8 36.0 60.0 | H 1.362 | V 0.227 | pL -0.002 | vL 0.009 | V 0.012
U 756 | F 1548288 | FPS 0746 | D 981 | rR:usmM 0.38 0.12 0.17 0.61 | F:usmM 46.6 4.5 38.0 57.0 | H 1.466 | V 0.231 | pL 0.002 | vL 0.009 | V 0.013
U 757 | F 1550336 | FPS 0744 | D 984 | rR:usmM 0.35 0.13 0.12 0.63 | F:usmM 51.1 6.4 38.0 65.0 | H 1.430 | V 0.222 | pL 0.011 | vL 0.008 | V 0.012
U 758 | F 1552384 | FPS 0734 | D 987 | rR:usmM 0.38 0.15 0.09 0.71 | F:usmM 49.1 5.7 36.0 61.0 | H 1.337 | V 0.224 | pL 0.001 | vL 0.009 | V 0.012
U 759 | F 1554432 | FPS 0750 | D 989 | rR:usmM 0.38 0.12 0.18 0.64 | F:usmM 45.3 4.4 38.0 55.0 | H 1.285 | V 0.230 | pL -0.007 | vL 0.010 | V 0.013
U 760 | F 1556480 | FPS 0719 | D 992 | rR:usmM 0.39 0.13 0.17 0.71 | F:usmM 45.0 6.1 33.0 63.0 | H 1.374 | V 0.236 | pL 0.001 | vL 0.010 | V 0.014
Model successfully saved
U 761 | F 1558528 | FPS 0711 | D 995 | rR:usmM 0.40 0.14 0.14 0.70 | F:usmM 47.5 6.3 35.0 59.0 | H 1.442 | V 0.232 | pL 0.004 | vL 0.009 | V 0.013
U 762 | F 1560576 | FPS 0730 | D 998 | rR:usmM 0.39 0.13 0.14 0.65 | F:usmM 50.8 5.8 39.0 63.0 | H 1.390 | V 0.238 | pL -0.004 | vL 0.009 | V 0.013
U 763 | F 1562624 | FPS 0729 | D 1001 | rR:usmM 0.39 0.14 0.07 0.71 | F:usmM 45.7 6.0 37.0 58.0 | H 1.433 | V 0.228 | pL 0.010 | vL 0.009 | V 0.014
U 764 | F 1564672 | FPS 0749 | D 1004 | rR:usmM 0.36 0.14 0.06 0.68 | F:usmM 48.1 4.4 37.0 58.0 | H 1.525 | V 0.223 | pL 0.012 | vL 0.008 | V 0.016
U 765 | F 1566720 | FPS 0753 | D 1006 | rR:usmM 0.30 0.12 0.06 0.57 | F:usmM 53.5 6.8 40.0 67.0 | H 1.605 | V 0.206 | pL 0.019 | vL 0.007 | V 0.013
U 766 | F 1568768 | FPS 0754 | D 1009 | rR:usmM 0.31 0.13 0.05 0.67 | F:usmM 55.2 6.1 42.0 69.0 | H 1.532 | V 0.187 | pL 0.004 | vL 0.006 | V 0.012
U 767 | F 1570816 | FPS 0736 | D 1012 | rR:usmM 0.33 0.13 0.12 0.63 | F:usmM 51.4 6.9 36.0 69.0 | H 1.436 | V 0.185 | pL -0.024 | vL 0.006 | V 0.012
U 768 | F 1572864 | FPS 0696 | D 1015 | rR:usmM 0.40 0.16 0.08 0.69 | F:usmM 47.5 6.2 37.0 62.0 | H 1.473 | V 0.207 | pL -0.002 | vL 0.007 | V 0.014
U 769 | F 1574912 | FPS 0726 | D 1018 | rR:usmM 0.36 0.14 0.15 0.63 | F:usmM 49.6 6.1 36.0 64.0 | H 1.466 | V 0.219 | pL 0.008 | vL 0.008 | V 0.017
U 770 | F 1576960 | FPS 0728 | D 1020 | rR:usmM 0.37 0.11 0.14 0.65 | F:usmM 49.2 6.0 39.0 65.0 | H 1.480 | V 0.231 | pL 0.002 | vL 0.008 | V 0.018
Model successfully saved
U 771 | F 1579008 | FPS 0711 | D 1023 | rR:usmM 0.39 0.15 0.10 0.72 | F:usmM 50.2 6.9 35.0 65.0 | H 1.558 | V 0.230 | pL 0.012 | vL 0.009 | V 0.017
U 772 | F 1581056 | FPS 0715 | D 1026 | rR:usmM 0.30 0.14 0.03 0.67 | F:usmM 54.4 7.3 42.0 69.0 | H 1.550 | V 0.204 | pL 0.016 | vL 0.007 | V 0.013
U 773 | F 1583104 | FPS 0728 | D 1029 | rR:usmM 0.35 0.15 0.05 0.64 | F:usmM 50.7 5.7 40.0 65.0 | H 1.464 | V 0.190 | pL -0.009 | vL 0.006 | V 0.012
U 774 | F 1585152 | FPS 0715 | D 1032 | rR:usmM 0.36 0.11 0.14 0.64 | F:usmM 50.0 5.9 37.0 63.0 | H 1.481 | V 0.206 | pL -0.005 | vL 0.007 | V 0.013
U 775 | F 1587200 | FPS 0720 | D 1035 | rR:usmM 0.33 0.14 0.01 0.65 | F:usmM 53.6 8.3 38.0 73.0 | H 1.562 | V 0.214 | pL 0.004 | vL 0.007 | V 0.013
U 776 | F 1589248 | FPS 0738 | D 1037 | rR:usmM 0.32 0.15 0.03 0.60 | F:usmM 51.4 5.0 43.0 64.0 | H 1.651 | V 0.205 | pL 0.015 | vL 0.007 | V 0.012
U 777 | F 1591296 | FPS 0733 | D 1040 | rR:usmM 0.24 0.11 0.10 0.62 | F:usmM 57.2 7.3 39.0 74.0 | H 1.667 | V 0.174 | pL 0.025 | vL 0.005 | V 0.013
U 778 | F 1593344 | FPS 0758 | D 1043 | rR:usmM 0.26 0.14 0.04 0.71 | F:usmM 57.5 6.6 41.0 71.0 | H 1.576 | V 0.145 | pL 0.003 | vL 0.004 | V 0.011
U 779 | F 1595392 | FPS 0752 | D 1046 | rR:usmM 0.31 0.13 0.05 0.63 | F:usmM 53.1 6.7 39.0 65.0 | H 1.519 | V 0.157 | pL -0.021 | vL 0.004 | V 0.012
U 780 | F 1597440 | FPS 0754 | D 1048 | rR:usmM 0.35 0.14 0.05 0.64 | F:usmM 52.3 6.6 37.0 66.0 | H 1.481 | V 0.181 | pL -0.012 | vL 0.006 | V 0.013
Model successfully saved
U 781 | F 1599488 | FPS 0693 | D 1051 | rR:usmM 0.35 0.12 0.08 0.61 | F:usmM 49.4 6.7 38.0 65.0 | H 1.351 | V 0.201 | pL -0.007 | vL 0.008 | V 0.014
U 782 | F 1601536 | FPS 0736 | D 1054 | rR:usmM 0.39 0.14 0.09 0.75 | F:usmM 45.8 5.8 34.0 58.0 | H 1.320 | V 0.231 | pL -0.001 | vL 0.010 | V 0.016
U 783 | F 1603584 | FPS 0746 | D 1057 | rR:usmM 0.40 0.16 0.07 0.73 | F:usmM 44.9 4.7 32.0 56.0 | H 1.237 | V 0.240 | pL -0.014 | vL 0.011 | V 0.017
U 784 | F 1605632 | FPS 0740 | D 1060 | rR:usmM 0.44 0.13 0.07 0.76 | F:usmM 42.7 6.1 32.0 57.0 | H 1.166 | V 0.274 | pL 0.015 | vL 0.014 | V 0.019
U 785 | F 1607680 | FPS 0733 | D 1062 | rR:usmM 0.46 0.14 0.21 0.75 | F:usmM 41.5 4.2 32.0 52.0 | H 1.211 | V 0.274 | pL 0.008 | vL 0.011 | V 0.017
U 786 | F 1609728 | FPS 0755 | D 1065 | rR:usmM 0.40 0.14 0.09 0.80 | F:usmM 43.6 5.3 32.0 53.0 | H 1.342 | V 0.294 | pL 0.042 | vL 0.015 | V 0.023
U 787 | F 1611776 | FPS 0752 | D 1068 | rR:usmM 0.36 0.11 0.16 0.56 | F:usmM 47.6 5.6 37.0 62.0 | H 1.486 | V 0.304 | pL 0.029 | vL 0.015 | V 0.023
U 788 | F 1613824 | FPS 0752 | D 1071 | rR:usmM 0.31 0.13 0.03 0.58 | F:usmM 53.6 5.9 41.0 66.0 | H 1.528 | V 0.263 | pL 0.055 | vL 0.011 | V 0.020
U 789 | F 1615872 | FPS 0757 | D 1073 | rR:usmM 0.33 0.13 0.07 0.63 | F:usmM 52.1 5.5 41.0 64.0 | H 1.501 | V 0.229 | pL 0.025 | vL 0.009 | V 0.018
U 790 | F 1617920 | FPS 0734 | D 1076 | rR:usmM 0.36 0.15 0.10 0.67 | F:usmM 51.0 6.2 36.0 63.0 | H 1.558 | V 0.221 | pL 0.006 | vL 0.009 | V 0.016
Model successfully saved
U 791 | F 1619968 | FPS 0707 | D 1079 | rR:usmM 0.30 0.14 0.08 0.64 | F:usmM 54.2 7.6 37.0 69.0 | H 1.563 | V 0.204 | pL 0.014 | vL 0.007 | V 0.015
U 792 | F 1622016 | FPS 0742 | D 1082 | rR:usmM 0.34 0.16 0.07 0.72 | F:usmM 55.1 7.7 39.0 71.0 | H 1.507 | V 0.199 | pL 0.002 | vL 0.007 | V 0.013
U 793 | F 1624064 | FPS 0724 | D 1085 | rR:usmM 0.34 0.12 0.11 0.60 | F:usmM 50.5 6.2 40.0 65.0 | H 1.423 | V 0.203 | pL -0.002 | vL 0.007 | V 0.011
U 794 | F 1626112 | FPS 0737 | D 1087 | rR:usmM 0.37 0.13 0.10 0.69 | F:usmM 47.3 6.5 36.0 61.0 | H 1.495 | V 0.208 | pL -0.007 | vL 0.008 | V 0.015
U 795 | F 1628160 | FPS 0744 | D 1090 | rR:usmM 0.34 0.13 0.08 0.61 | F:usmM 50.4 5.4 34.0 64.0 | H 1.506 | V 0.208 | pL -0.001 | vL 0.007 | V 0.013
U 796 | F 1630208 | FPS 0768 | D 1093 | rR:usmM 0.35 0.12 0.10 0.67 | F:usmM 50.3 5.0 41.0 62.0 | H 1.601 | V 0.209 | pL -0.002 | vL 0.007 | V 0.013
U 797 | F 1632256 | FPS 0742 | D 1096 | rR:usmM 0.26 0.10 0.04 0.41 | F:usmM 57.6 5.4 46.0 69.0 | H 1.588 | V 0.188 | pL 0.024 | vL 0.006 | V 0.012
U 798 | F 1634304 | FPS 0751 | D 1098 | rR:usmM 0.35 0.13 0.09 0.79 | F:usmM 52.3 4.6 42.0 63.0 | H 1.499 | V 0.187 | pL -0.007 | vL 0.006 | V 0.009
U 799 | F 1636352 | FPS 0764 | D 1101 | rR:usmM 0.36 0.15 0.10 0.68 | F:usmM 50.5 6.1 40.0 68.0 | H 1.362 | V 0.203 | pL -0.012 | vL 0.007 | V 0.012
U 800 | F 1638400 | FPS 0741 | D 1104 | rR:usmM 0.40 0.14 0.17 0.74 | F:usmM 45.7 6.3 34.0 62.0 | H 1.350 | V 0.222 | pL -0.014 | vL 0.009 | V 0.013
Model successfully saved
U 801 | F 1640448 | FPS 0688 | D 1107 | rR:usmM 0.40 0.16 0.14 0.75 | F:usmM 46.5 6.6 35.0 63.0 | H 1.357 | V 0.244 | pL -0.003 | vL 0.010 | V 0.017
U 802 | F 1642496 | FPS 0737 | D 1110 | rR:usmM 0.40 0.14 0.11 0.80 | F:usmM 45.3 5.5 36.0 59.0 | H 1.344 | V 0.247 | pL 0.002 | vL 0.010 | V 0.014
U 803 | F 1644544 | FPS 0720 | D 1112 | rR:usmM 0.42 0.13 0.11 0.70 | F:usmM 46.5 5.5 32.0 60.0 | H 1.377 | V 0.248 | pL -0.000 | vL 0.008 | V 0.013
U 804 | F 1646592 | FPS 0740 | D 1115 | rR:usmM 0.38 0.12 0.17 0.65 | F:usmM 46.7 5.5 35.0 62.0 | H 1.506 | V 0.242 | pL 0.008 | vL 0.008 | V 0.015
U 805 | F 1648640 | FPS 0757 | D 1118 | rR:usmM 0.32 0.14 0.08 0.61 | F:usmM 53.6 6.3 42.0 71.0 | H 1.646 | V 0.264 | pL 0.051 | vL 0.010 | V 0.021
U 806 | F 1650688 | FPS 0744 | D 1121 | rR:usmM 0.23 0.11 0.04 0.49 | F:usmM 60.6 5.3 52.0 73.0 | H 1.703 | V 0.199 | pL 0.035 | vL 0.006 | V 0.012
U 807 | F 1652736 | FPS 0759 | D 1123 | rR:usmM 0.24 0.09 0.04 0.42 | F:usmM 60.8 5.9 51.0 71.0 | H 1.687 | V 0.165 | pL 0.016 | vL 0.004 | V 0.011
U 808 | F 1654784 | FPS 0748 | D 1126 | rR:usmM 0.22 0.09 0.05 0.40 | F:usmM 61.0 5.9 49.0 75.0 | H 1.649 | V 0.145 | pL 0.010 | vL 0.003 | V 0.009
U 809 | F 1656832 | FPS 0757 | D 1129 | rR:usmM 0.30 0.09 0.12 0.53 | F:usmM 55.9 4.9 44.0 65.0 | H 1.551 | V 0.151 | pL -0.017 | vL 0.004 | V 0.010
U 810 | F 1658880 | FPS 0744 | D 1131 | rR:usmM 0.33 0.11 0.11 0.59 | F:usmM 53.4 6.3 41.0 68.0 | H 1.456 | V 0.167 | pL -0.017 | vL 0.005 | V 0.012
Model successfully saved
U 811 | F 1660928 | FPS 0712 | D 1134 | rR:usmM 0.33 0.12 0.06 0.58 | F:usmM 52.2 5.8 41.0 73.0 | H 1.408 | V 0.186 | pL -0.009 | vL 0.006 | V 0.014
U 812 | F 1662976 | FPS 0743 | D 1137 | rR:usmM 0.40 0.14 0.14 0.79 | F:usmM 46.7 5.7 37.0 62.0 | H 1.270 | V 0.216 | pL -0.019 | vL 0.009 | V 0.013
U 813 | F 1665024 | FPS 0743 | D 1140 | rR:usmM 0.42 0.15 0.17 0.69 | F:usmM 42.9 4.9 31.0 51.0 | H 1.242 | V 0.247 | pL -0.008 | vL 0.009 | V 0.019
U 814 | F 1667072 | FPS 0732 | D 1143 | rR:usmM 0.42 0.10 0.17 0.64 | F:usmM 42.9 4.6 35.0 52.0 | H 1.358 | V 0.265 | pL 0.013 | vL 0.010 | V 0.018
U 815 | F 1669120 | FPS 0727 | D 1146 | rR:usmM 0.40 0.14 0.11 0.73 | F:usmM 46.8 6.2 36.0 57.0 | H 1.554 | V 0.335 | pL 0.041 | vL 0.016 | V 0.023
U 816 | F 1671168 | FPS 0753 | D 1148 | rR:usmM 0.29 0.13 0.05 0.62 | F:usmM 54.1 6.2 41.0 67.0 | H 1.602 | V 0.285 | pL 0.071 | vL 0.012 | V 0.027
U 817 | F 1673216 | FPS 0754 | D 1151 | rR:usmM 0.27 0.09 0.04 0.45 | F:usmM 56.2 6.1 37.0 68.0 | H 1.635 | V 0.236 | pL 0.042 | vL 0.007 | V 0.016
U 818 | F 1675264 | FPS 0754 | D 1154 | rR:usmM 0.27 0.11 0.08 0.54 | F:usmM 58.5 5.3 51.0 70.0 | H 1.705 | V 0.195 | pL 0.026 | vL 0.005 | V 0.010
U 819 | F 1677312 | FPS 0755 | D 1156 | rR:usmM 0.27 0.12 0.01 0.49 | F:usmM 60.3 7.3 49.0 79.0 | H 1.702 | V 0.170 | pL 0.018 | vL 0.004 | V 0.010
U 820 | F 1679360 | FPS 0760 | D 1159 | rR:usmM 0.22 0.13 0.00 0.58 | F:usmM 60.3 6.3 45.0 78.0 | H 1.653 | V 0.154 | pL 0.014 | vL 0.005 | V 0.009
Model successfully saved
U 821 | F 1681408 | FPS 0712 | D 1162 | rR:usmM 0.30 0.11 0.13 0.56 | F:usmM 56.6 6.3 39.0 69.0 | H 1.661 | V 0.163 | pL -0.006 | vL 0.004 | V 0.008
U 822 | F 1683456 | FPS 0732 | D 1165 | rR:usmM 0.26 0.12 0.03 0.57 | F:usmM 56.5 6.0 44.0 66.0 | H 1.669 | V 0.161 | pL 0.005 | vL 0.004 | V 0.007
U 823 | F 1685504 | FPS 0758 | D 1168 | rR:usmM 0.28 0.12 0.03 0.57 | F:usmM 58.6 5.8 46.0 69.0 | H 1.584 | V 0.152 | pL 0.003 | vL 0.004 | V 0.009
U 824 | F 1687552 | FPS 0745 | D 1170 | rR:usmM 0.31 0.12 0.09 0.69 | F:usmM 54.1 6.4 35.0 67.0 | H 1.566 | V 0.171 | pL -0.011 | vL 0.005 | V 0.009
U 825 | F 1689600 | FPS 0744 | D 1173 | rR:usmM 0.33 0.12 0.15 0.58 | F:usmM 51.5 5.5 35.0 62.0 | H 1.522 | V 0.185 | pL -0.010 | vL 0.006 | V 0.009
U 826 | F 1691648 | FPS 0731 | D 1176 | rR:usmM 0.35 0.14 0.10 0.70 | F:usmM 51.6 6.7 39.0 66.0 | H 1.464 | V 0.187 | pL -0.002 | vL 0.007 | V 0.011
U 827 | F 1693696 | FPS 0731 | D 1179 | rR:usmM 0.37 0.12 0.04 0.60 | F:usmM 50.0 6.2 40.0 67.0 | H 1.497 | V 0.205 | pL -0.018 | vL 0.007 | V 0.011
U 828 | F 1695744 | FPS 0752 | D 1181 | rR:usmM 0.37 0.15 0.05 0.69 | F:usmM 48.3 5.9 39.0 61.0 | H 1.436 | V 0.220 | pL -0.006 | vL 0.008 | V 0.013
U 829 | F 1697792 | FPS 0731 | D 1184 | rR:usmM 0.35 0.11 0.12 0.67 | F:usmM 48.1 5.3 38.0 63.0 | H 1.462 | V 0.214 | pL 0.007 | vL 0.008 | V 0.013
U 830 | F 1699840 | FPS 0715 | D 1187 | rR:usmM 0.38 0.15 0.13 0.76 | F:usmM 50.5 6.0 38.0 63.0 | H 1.406 | V 0.203 | pL -0.010 | vL 0.007 | V 0.014
Model successfully saved
U 831 | F 1701888 | FPS 0699 | D 1190 | rR:usmM 0.40 0.12 0.21 0.71 | F:usmM 46.4 5.7 34.0 58.0 | H 1.400 | V 0.224 | pL -0.019 | vL 0.008 | V 0.016
U 832 | F 1703936 | FPS 0746 | D 1193 | rR:usmM 0.36 0.14 0.10 0.76 | F:usmM 48.6 6.9 36.0 65.0 | H 1.371 | V 0.232 | pL 0.011 | vL 0.009 | V 0.015
U 833 | F 1705984 | FPS 0729 | D 1196 | rR:usmM 0.38 0.12 0.10 0.62 | F:usmM 46.5 6.0 32.0 58.0 | H 1.432 | V 0.224 | pL 0.004 | vL 0.008 | V 0.013
U 834 | F 1708032 | FPS 0754 | D 1198 | rR:usmM 0.37 0.15 0.05 0.62 | F:usmM 47.2 6.2 35.0 59.0 | H 1.414 | V 0.218 | pL 0.008 | vL 0.007 | V 0.013
U 835 | F 1710080 | FPS 0759 | D 1201 | rR:usmM 0.38 0.13 0.05 0.67 | F:usmM 46.8 5.4 37.0 59.0 | H 1.407 | V 0.227 | pL -0.006 | vL 0.008 | V 0.015
U 836 | F 1712128 | FPS 0729 | D 1204 | rR:usmM 0.36 0.14 0.08 0.61 | F:usmM 48.5 6.6 36.0 62.0 | H 1.463 | V 0.242 | pL 0.020 | vL 0.008 | V 0.016
